SongName,AlbumName,AlbumLink,Year,PlayCount,Lyrics,SongLink,Duration,artist
Texts Go Green,"Honestly, Nevermind",https://open.spotify.com/album/3cf4iSSKd8ffTncbtKljXw,2022,100128003,"If I come around you, can I be myself?
Wind up in a mirror just to see yourself
If I was in your shoes, I would hate myself
Left all this behind to be with someone else, oh
Why should I fake it anymore?
If I found the ting and work that can you take it anymore?
This time I have left, cannot be wasted anymore
You realize it now and you made a mistake
Texts go green, it's a little different, don't it?
Know you missed the days when I was grippin' on it
Know you're in a house tonight just thinkin' on it
I moved on so long ago
I moved on so long ago
You're still thinking 'bout me, though
I'm still tryna make sense of it all
You're still saying things to keep me involved
'Posed to let me know how you feel, now what to do?
It shouldn't take a text from me to speak your truth, rough
You're dealing with me rough
I know you like it rough
But this might be too much
You're dealing with me rough
I know you like it rough
But this might be too much
But this might be too much for me
Dodging girls on the scene and girls from my dreams
Well, don't wanna make something from nothing, that's where I be
Well, keep getting nothing from something, how's that fair to me?
I'm thinking something for something, that's what I need
I'm too behind in a race to rush for my lead
I'm not rushing you, trust me, I'm
I'm the last person that needs to rush anything, wait
I feel like everything these days leads to nothing, wait
I feel like everything these days leads to nothing
It's clear that we all get lonely, then you call me
All I needed from you was to hold me down when things aren't working
For some reason, I believed in you
Texts go green, it's a little different, don't it?
Know you missed the days when I was grippin' on it
Know you're in a house tonight just thinkin' on it
I moved on so long ago
So long ago
I can't even remember when we lost each other
Was it last year? This year? Or some other?
Been so long since you said things that cover up
The lies, we can do it this time
Just have some faith, we can do it this time
Your favorite thing to say, ""We can do it this time""
Just have some faith, we can do it this time
Been dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me rough
You're dealing with me
♪
♪
Oh",https://open.spotify.com/track/4FIgHqXd4KkOwxrGeLDYM2,308,Drake
Overdrive,"Honestly, Nevermind",https://open.spotify.com/album/3cf4iSSKd8ffTncbtKljXw,2022,57770828,"Hold the line, we ain't done
Don't give up this divine bond between us
The tide is high, nothing's lost
Could turn over a new leaf, for my love, oh
A broken frame, and I know it's pictures of jealousy
♪
You don't believe me
When I show you often, we're sacrificing some time
Why all this in overdrive?
With you beside me, I become unraveled
And you can see right through me
No, we can't go down like this
You are afraid to be fully open
Though you can see all my cards, my heart is in overdrive
My heart is racing, I cannot slow down, and it's bothering me
How forward of me would it be to tell you to forward to me
You should be right here anyways, your energy's calling for me
There's deeper places we can go, don't have to just party with me
I hope we can make it
I hope we can make it
I hope we can make it, oh, oh
I hope we can make it
I hope we can make it
I hope we can make it, oh
Hold the line, we ain't done
Don't give up this divine bond between us
I'm hanging on, but you don't see
It's a phase we'll overcome, my love, oh-oh
The tide is high, and I know
It's just waves of jealousy, me and you, jealousy
You don't believe me
When I show you often, we're sacrificing some time
Why all this in overdrive?
With you beside me, I become unraveled
And you can see right through me
No, we can't go down like this
You are afraid to be fully open
Though you can see all my cards, my heart is in overdrive",https://open.spotify.com/track/7hRlTK3mgFTBEjX7DjqBsI,202,Drake
Yebba’s Heartbreak,Certified Lover Boy,https://open.spotify.com/album/3SpBlxme9WbeQdI9kx7KAV,2021,546910421,"How much better can I show my love for you
Than say ""I do, I do, I do""?
♪
I do, I do, I do
♪
You may not know right where you're going, but
I do, I do, I do
And all the times you wasn't chosen, well, I'll make it up to you
All of the feelings you're not showing
When your river's overflowing, mmm
It's the truth, swear to you
I do, I do, I do, I do, I do
♪
And all that you are, I do
My single line of stars in noon
Reflection of the very moon, I do
I do, I do, I do
♪
Show my love for you
♪
Can I show my love for you?
♪
(Can I show my love for you?)",https://open.spotify.com/track/1PDP7mLiAMwhfmgIwzhOm2,133,Drake
Privileged Rappers,Her Loss,https://open.spotify.com/album/5MS3MvWHJ3lOZPLiMxzOU6,2022,216934543,"Woah, woah, yeah
Look at me dead in my eyes, I know that you know that a nigga ain't lyin'
Too much respect, all of my shawty BDs, they know not to try it
Too much respect, I used to hand out CDs before they would buy it
Woah, she love me so much, it seem like she biased
Niggas don't know how I live, but that's 'cause they live at the Hyatt, ayy
4L step team steppin' on shit 'til it's quiet
He brought me the money sealed up, I still had to count it, I cannot just eye it
Woah, woah, woah
Yeah, let's have sex in the bank, tell 'em to open the safe
I hate a privileged rapper who don't even know what it take
The diamonds, they hit like a rainbow, that's 'cause the necklace a Frank (purr)
Woah, woah, woah
Yeah, let's have sex in The Nines (let's do it)
Breakin' and bendin' her spine (let's do it, let's do it)
I hate a privileged rapper that ain't had a hit since he signed (let's do it)
Niggas be full of excuses, act like they takin' they time (for real, for real)
Woah, woah, woah
Look at me dead in my eyes, you see all the times that I had to go slide (21)
Too many sticks, we go to war with whoever, ain't never been biased (pussy)
Too many sticks, how was they your opps and none of 'em died? (Pussy)
Hol' up (21), hol' up (21), hol' up (21)
Why you pull up at one in the morning and sit on the edge of the bed? (For what?)
Textin' emojis, tongue out, eggplant, must've went over her head (21)
Catch him outside of the studio (pussy), make him repeat what he said (pussy, pussy)
Yeah, yeah, let's have sex in the car (on God)
The Maybach came with a bar (21)
I'm wipin' my dick with her bra (21, pew, pew, pew)
Sniped his ass, he got hit in the head from far (pussy)
Opps gets undivided attention, I give them my all (on God)
How you come over to the spot when you know it's your time of the month? (How?)
Make a diss and see how fast you go from the booth to a blunt (pussy)
She say she hungry, I gave her dick for brunch (on God)
Send me my whole fee, I don't do backends and fronts (21)
No, no, no
Let's have sex in the bank, tell 'em to open the safe
I hate a privileged rapper who don't even know what it take
The diamonds, they hit like a rainbow, that's 'cause the necklace a Frank (purr)
Woah, woah, woah
Yeah, let's have sex in The Nines (let's do it)
Breakin' and bendin' her spine (let's do it, let's do it)
I hate a privileged rapper that ain't had a hit since he signed (let's do it)
Niggas be full of excuses, act like they takin' they time (for real, for real)",https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V,160,Drake
Diamonds Dancing,What A Time To Be Alive,https://open.spotify.com/album/1ozpmkWcCHwsQ4QTnxOOdT,2015,175325925,"I'm at a stage in my life where I feel like
I can conquer anything and everything
Sipping on Dom Pérignon for no reason
Popping tags, upper echelon for no reason
Seen this bad little jawn, she was perfect
I'll let her push the foreign right now if she worth it
Balling in the middle of the club, no jersey
I don't want no liquor cause I been drinking that dirty
Bring that ace, bought a case, my niggas with me
Bring some ice for my cup I drink with me
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
And you know what I need from you when I get home
You better not be on the phone
Talking up a storm like you usually do
Talking up your friends like you usually do
Telling them I never spend time with you
It's hard to find a time we been
Sipping on Dom Pérignon for no reason
Popping tags, upper echelon for no reason
Seen this bad little jawn, she was perfect
I'll let her push the foreign right now if she worth it
Balling in the middle of the club, no jersey
I don't want no liquor cause I been drinking that dirty
Bring that ace, bought a case, my niggas with me
Bring some ice for my cup I drink with me
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
I'm familiar with this cash flow
And if you juggin' you can vouch for me
I did it my way, you could vouch for me
I put the cocaine in the powder in the couch homie
Whenever I step outside the house I keep that glockie on me
Bad bitches wanna come buy the paparazzi on me
I got so many bad bitches that I barely wanna
I'm barely paying attention, baby I need substance
I know you spend some time putting on some makeup and your outfit but
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
Diamonds, diamonds, diamonds, diamonds on me dancing
You doing me dirty
You doing me dirty
You doing me dirty
You doing me dirty
You know
How we let it get like this I don't know
But that nigga can't save your soul, nah
Doing me dirty, you doing me dirty
Haven't a nigga heard from you
How can you live with yourself
Haven't even heard from you
How can you live with yourself
Ungrateful, ungrateful
Your momma be ashamed of you
I haven't even heard from you, not a single word from you
Ungrateful
I'm too good for you, too good for you
You should go back to a perfect match for you, unstable
Doing me dirty (dirty, dirty)
You're making me nervous
I haven't even heard from you
You look drained, you look exhausted
Girl them late nights ain't good for you
Really starting to show on you
Don't hit me up when it's good for you
Ungrateful",https://open.spotify.com/track/2AGottAzfC8bHzF7kEJ3Wa,314,Drake
Middle of the Ocean,Her Loss,https://open.spotify.com/album/5MS3MvWHJ3lOZPLiMxzOU6,2022,97525033,"Yeah
I'm in the Missoni room at the Byblos
The boat was rockin' too much on some Aaliyah shit
For real
We goin' from the Vava to Cinquante-Cinq, then back to the Vava
If you know, you know, baby, I don't, I don't know what to tell you
Yeah
Ayy
Look
Long way from Sette Mezzo
Meet Tommaso and Ernesto
Short rigatoni with the pesto
These verses are my manifesto
Hallways got an echo
Me and Smiggz on the loose in the city, you know how the rest go
Casual sex, I'm like, ""Fuck a dress code""
The first martini is an espresso
Chill shot glasses with prosecco
Niggas so ignorant in our hood, they be like, ""Why the fuck you makin' techno?""
I'm worldwide and this is just another cargo jet flow, I had to let go
Life insurance policies, you niggas 'bout to need the gecko
I got some meaner threats, though
Me, Spider-Man, and Leonardo, I'm back tomorrow
I had the chopper to a wedding out in Monaco or Monte Carlo
I'm losin' track of where we all go
I wouldn't trade my life for none of y'alls, it's an embargo
59 bags on the 767, this is heavy cargo
Yeah
59 bags on the-, ayy
Swedish jail cell smellin' like some Carby Musk
For your birthday, your boyfriend got a party bus
Bottle signs, club lines, should've come with us
We left that shit in '09 when we was comin' up
I mean, these just my suggestions of course
EmRata here fresh off divorce
And I'm tryna look in her eyes, maybe express my remorse
If she want a rebound with me, I'm down to go get her some boards
I'm here for the moral support
Whippin' the Vespa off of six tequilas
Big Benjamins like the Pittsburgh Steelers
Drake, you got it
Robert Kraft sent the jet for us, that shit was patriotic
You would think we live in Baltimore, the way they ravin' 'bout the latest product
Teachin' niggas how to mind they business, and my latest stuff
Might be the only teacher that gets paid enough
That's why I'm in Hyde Park buyin' like half of Harrods
You niggas are too concerned with makin' sure y'all outfits gon' match in Paris
If we don't like you, you payin' tax and tariffs
Come to the 6 and I'm like the actin' sheriff, deputy
First got to America, niggas wouldn't check for me
No chance the kid'll make it here like vasectomy
They underestimated my trajectory
But now they gotta pay that shit direct to me
I send the label bills, bills, bills
Like the other two women standing next to Bey, that shit was just-
Independent women is lovin' the new appearance
Matter of time before I go net a bee like apiarist
Like, ""Honey, you gotta know that I never wore Mike Amiris or never hopped in a Urus""
♪
I got my head in the clouds, I'm serious
The lyrics begin to reveal themselves over time periods
Promise you'll get that shit when the sky clears
This shit designed for divine ears
My favorite two words from you white boys is, ""Sign here""
And then comes the sound of glass clinkin' from a wine cheers
Swear I'm pocket checkin' y'all for five years
And then we 'bout to kick this shit in high gear
Eight karats like vegetarians, nigga, the earrings are droopy
Contract Lord of the Rings, think it's a script for the movie
Shout out TVGUCCI, my cousin is spooky
I swear you don't even mean what y'all say like y'all dubbin' a movie
Sidebar, Serena, your husband a groupie
He claim we don't got a problem but
No, boo, it is like you comin' for sushi
We might pop up on 'em at will like Suzuki
Kawasaki, sushi, saké, the money grow on trees like shiitake
They tried to get spicy with me, so I wonder how they gon' stop me
I'm really on a roll like hamachi
The fuck would y'all really do without me?
For your birthday, your man got a table at Hibachi
Last time I ate there, Wayne was doin' numbers off the cup like Yahtzee
And Paris Hilton was steady duckin' the paparazzi
Quavo might've sent me a song that he called ""Versace""
I really can't remember it properly
All I know is that God got me, I'm sittin' on large properties
Treat me like a newborn, Lucian not droppin' me
I'm goin' Pink Floyd, you niggas cannot rock with me
She could be givin' me head and somehow you not toppin' me
Niggas see the 6ix God pass, they high-fivin' me
Need to be high-sixin' me
Swear niggas highkey sick of me
They wifey on my head 'cause I vibe differently
Feel like an AMBER Alert the way that I can take her to the mall and she find Tiffany
I'm like a cup holder the way that these dimes stick to me
They should've been in the fountain based on what y'all wishin' me
♪
Know what I'm sayin'?
Yeah
Million-dollar spot (brr, brr)
That's how motherfuckers in CMB play it
Middle of the ocean (blatt)
Just like that (shine, shine)
All dark fresh green water
Land that thing
With 'bout a hundred hoes
We up and we livin' like that, boy
Fresh fly fish like, you understand me, like, real G shit
You hear me? A neighborhood superstar
It's bigger than anything
You know, we start from the bottom, then we come to the top
Get to the top and we stay up there
You hear me? (Ball, ball, ball, ball, ball)
We look down and we'll be down, but we stayin' up
And we rise up, we stay on 'em
You heard me? (Ball, ball, ball, ball, ball)
Big Florida water, big water ocean
On that type of time
You understand me?
Rich nigga, rich life, you understand me?
Come from the bottom, but we come from the bottom (rich life)
But we understand the bottom 'cause we come from it
And we live with it (you understand?)
Go to our grave 'bout this here, boy (yeah, yeah, yeah)",https://open.spotify.com/track/410TZrK18uRjtsTunG14cl,356,Drake
Fire & Desire,Views,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb,2016,379637822,"Dedicate, I dedicate the world
Yeah, oh
I dedicate, I dedicate
I give you my fortune
I dedicate, I dedicate
I dedicate, I dedicate
I dedicate, dedicate, dedicate
I dedicate to you
I dedicate, I dedicate
I dedicate, I dedicate, oh yeah
I dedicate, I dedicate to you
They throwin' dirt on my old name
Only gets worse when you know things
You don't see the perks of this whole thing
But you get real on a pill and I like it
You just like my psychic, I just wanna buy
Fulfill all your desires
Keep you in the front, never in the back
And never on the side, yeah
You a real ass woman and I like it
I don't wanna fight it
♪
Look, you know I'm a writer, nothin' left to hide
Your other nigga tired
Talk about you like you'll never leave his side
But I don't really buy it
Me I'm movin' quiet, all the things we're tryin'
Let's just keep it private (Don't say anything)
Tell me should I cut these other girls right out of my life?
'Cause we never decided
Tell me how you feel inside
You a real ass woman and I like it
Dedicate to you
I need you inspired, I need you excited
I don't wanna fight it
I figure out you, you figure out me
We both a different breed
I'm followin' your lead, I ask you what you need
You say it's guaranteed
I mean you say that like it's easy
You never believe me
Told you I got Zs for these other girls sleepin' on him
Girl I'm sleepy
Sometimes I'm so indecisive
But you a real ass woman and I like it
I don't wanna fight it
♪
I give you my fortune
I dedicate, I dedicate, woah, yeah
I dedicate, I dedicate
I dedicate, dedicate, dedicate
I dedicate to you
I dedicate, I dedicate
This song's for you
I dedicate, I dedicate
I give you my all
I give you my voice
This song's for you",https://open.spotify.com/track/4BhGTc3Cgay2U1QcTS7vQe,238,Drake
Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,https://open.spotify.com/album/3SpBlxme9WbeQdI9kx7KAV,2021,858779979,"I gotta feed the streets, my pistol gon' bleed the streets
Ski mask on my face, sometimes you got to cheat
To stay ahead in this bitch-ard (gang), drank syrup like it's liquor
Street life'll have you catchin' up to God quicker (yeah, gang)
Sticker, AK-40 to your liver
Let the chopper bang on you like a Blood or a Cripper (gang)
Flipper, so much bread, I'm a gymnast
Made so much money off of dummies, off of dummies (yeah, gang)
♪
I'm mister body catcher, Slaughter Gang soul snatcher
Ain't no regular F-150, this a fuckin' Raptor
No capper, street nigga, not a rapper
Chopper hit him and he turned into a booty clapper
Smith & Wesson, I'm 4L Gang reppin'
We done baptized more niggas than the damn reverend (yeah)
Kappa Alpha, me and my gang, we do all the steppin'
Who you checkin'? This FN shoot East to West End (gang)
♪
Yeah
I heard Papi outside
And he got the double-R droppy outside
Checked the weather and it's gettin' real oppy outside
I'ma drop this shit and have these pussies droppin' like some motherfuckin' flies
Type of nigga that can't look me in the eyes
I despise
When I see you, better put that fuckin' pride to the side
Many times, plenty times, I survived
Beef is live, spoiler alert, this nigga dies
Keep blickies, and you know the weed sticky
My finger itchy, the Glock like to leave hickeys
Your shooters iffy, a street punk could never diss me
I come straight up out the 6, and we don't spare sixties
I fuck with her, and fuck with her, and her
I hit up err and tell him do the err, for sure
Voodoo curse, it got him while I flew to Turks
Know the dogs had to hit them where we knew it hurts
Gang shit, that's all I'm on (yeah)
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Let it bang, bang, let it bang, bang
'Til his brains hang and his mama sang
And the pastor sang and them bullets sang
And them choppers sang and the choir sang
I'm on everything
Jacob charged me 450 for a tennis chain
US Open, had it on us at the tennis game
Tell the coach don't take me out, I like to finish games
And my pen insane, and my men insane
There's like 80 of us now, that's the scary thing
Shit they doin' on that other side embarrassing
We in Paris with it, hundred carats with it
All this shit is for my son, 'cause he's inheritin' it
If Young Metro don't trust you, I'm gon' shoot you
Gang
Metro
Gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on, yeah",https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,242,Drake
Calling My Name,"Honestly, Nevermind",https://open.spotify.com/album/3cf4iSSKd8ffTncbtKljXw,2022,77988365,"Ayy
Ayy
Mmm, what do I want?
Why is it so hard giving you up?
I'm counting the days 'til you come
I'm counting the ways to make you
Mmm, what do I want?
Why is it so hard giving you up?
I'm counting the days 'til you come
I'm counting the ways to make you
You're my water, my refresher
Take off your clothes, relieve pressure
I need your touch when I'm with ya
My heart, it beats different rhythm
Killa cop, blood
Killa cop, blood
Killa cop, blood
Killa cop, blood
♪
Your pussy is calling my name
So come on, baby, let's stop playing games
Your pussy is calling my name
So come on, baby, let's stop playing games
♪
Your pussy is calling my name
So come on, baby, let's stop playing games
Your pussy is calling my name
So come on, baby, let's stop playing games, games",https://open.spotify.com/track/7sT7kZEYd1MrmzLLIRVZas,129,Drake
Scholarships,What A Time To Be Alive,https://open.spotify.com/album/1ozpmkWcCHwsQ4QTnxOOdT,2015,149471996,"I wake up on a daily basis
I count this money up, I'm already rich
I go so hard with these riches
I fell in love as a dodie
I fell in love with the rollie
I wake up, and pray every morning
These demons, they callin' my soul
I said fuck all of you hoes
I'm ballin' outta control
I'm ballin' outta control
If I could give everything back to you
All this passion I got, all I ever needed
For me to move on and succeed
For me to move on and succeed
Jealousy, envy and greed
Too much of that shit I don't need it
I turned on the gas with a nickle plated
I sit back and laugh cause these niggas traitors
Mentally, none of this shit can phase me
Mentally, none of this shit can phase me
I came out the trenches, I really made it
I come out the gutter, I really made it
I stack up the butter, I gotta save it
Stack up the cheddar, you gotta save it
Shoot out the car man, no lovey dovey
These bitches, they lookin' for hubbie hubbie
I'm lookin' for paper in any city
I got a bitch located in every city
Gotta have 'em sticks on us in every city
Take the private cause lately out here we gettin' it
Spent like seven hundred thousand on both of the Bentleys
I got love for the city, I juug and get it
I wake up on a daily basis
I count this money up, I'm already rich
I go so hard with these riches
I feel in love with the dodie
I fell in love with the rollie
I wake up and pray every morning
Demons, they call my soul
I said fuck all of you hoes
I'm ballin' outta control, I'm ballin' outta control
I'm ballin' outta control, I'm ballin' outta control
I need acknowledgement, If I got it then tell me I got it then
I'm ballin' outta control, keep on receiving the scholarships
Mail comin' to the house, nigga please, watch your mouth
I'm the one without a doubt, yeah
And I rock Kentucky blue on these hoes
Drafted, I'm gettin' choose by these hoes
Usually they just leave when we done
I don't wanna share no room with these hoes
Metro gon' make it boom on these hoes
And me, I just stick and move on these hoes
We got that purple rain for the pain
My niggas, we ain't change, we ain't change
I wake up on a daily basis
I count this money up, I'm already rich
I go so hard with these riches
I fell in love as a dodie
I fell in love with the rollie
I wake up, and pray every morning
These demons, they callin' my soul
I said fuck all of you hoes
I'm ballin' outta control, I'm ballin' outta control
I'm ballin' outta control, I'm ballin' outta control",https://open.spotify.com/track/0B5OTb36fzLayn6XQHg5A1,209,Drake
Pop Style,Views,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb,2016,385835304,"Dropped outta school now we dumb rich (dumb rich)
This sound like some forty-three-oh-one - (one -)
All my - wanna do is pop style (pop style)
Turn my birthday into a lifestyle (lifestyle)
Tell my mom I love her if I do not make it (do not make it)
Got so many chains they call me Chaining Tatum
(They do, they do)
And I like to finish what you think you started
Man you boys just got to Hollywood, you boys just started
You don't know what you just started
All I do is hang with the young and heartless
All this for my family, man, I try my hardest
It's all I ever did and look where it got him
Yeah, you've been on my mind lately
You've still got my number, girl you need to call me
I feel like they wanna see me learn the hard way
But you know I always handle that one my way
Girl let me rock, rock, rock, rock, rock your body
Justin Timberlake and then I hit the highway
I can't trust no - body
They still out to get me cause they never got me
They still out to get me, I don't get it
I can not be got, and that's a given
Give a real - the number one
Even though I got like twenty-one
Cannot beat me I'm a one-of-one
Schooling your - like one-on-one
They been out here tryna slide on me
They been out here telling lies on me
Everybody looking out for themself
But they still got they eyes on me
See me putting in the hard work now, aye
Momma doesn't have to call work now, aye
I decide when I start work now, aye
Problems hit the gym, they all work out
MVP, MVP, oh-nine all the way to sixteen
Even next season looking like a breeze
Lot of y'all ain't built for the league, yeah
Trade you off the team while you in your sleep, yeah
Y'all showed me that nothing's guaranteed
And you don't know what you started
My friend's chain so big that he look like the artist
I can't trust no - body
They still out to get me cause they never got me
Dropped outta school now we dumb rich (dumb rich)
This sound like some forty-three-oh-one - (one -)
All my - wanna do is pop style (pop style)
Turn my birthday into a lifestyle (lifestyle)",https://open.spotify.com/track/5mPSyjLatqB00IkPqRlbTE,212,Drake
Liability,"Honestly, Nevermind",https://open.spotify.com/album/3cf4iSSKd8ffTncbtKljXw,2022,55147729,"You get in my bed, you twist up my head
I'm changing for you, changing for you
You get in my bed, you twist up my head
I'm changing for you, changing for you
You die with the lie
You lie and a piece of me dies
Inside out, I pray, so much I can take
I'm here for the ride, your pride might be the reason why
We don't even make it to see the days
Woah
Woah, woah, woah, woah, woah
Woah, woah, woah, woah, woah, woah
Needed you, wanted you to stay mine
Winter came, you left me 'round my favorite time, yeah
We been down this road, past this street a hundred times
Claimed you haven't eaten in days
Drinking your weight in champagne
You're too busy dancing in the club to our songs
Turned up on my phone, changing your whole tone
Playing with my emotions, playing with my emotions
Playing with my emotions, playing with my emotions
You're too busy dancing in the club to our songs
Turned up on my phone, playing with my emotions
Playing with my emotions, playing with my emotions
Playing with my emotions, playing with my emotions
Playing with my-
You get in my bed, you twist up my head
I'm changing for you, changing for you
You get in my bed, you twist up my head
I'm changing for you, changing for you
You die with the lie
You lie and a piece of me dies
Inside out, I pray, so much I can take
I'm here for the ride, your pride might be the reason why
We don't even make it to see the days
Woah
Flying places 'cause you know to travel lonely
Judging me lately, banging the gavel on me
Friends wanna tattle on me
You put your words together like you getting points for that shit
Like you playing Scrabble on me
Your mama the sweetest lady, that apple fell far from the tree
Can't you be honest about your past? Like, how hard can it be?
You know I showed them songs you been playing all on repeat
You found replacements for me, but you know it's hard to compete
Woah
Calling me daddy, I taught you things that a father can't teach
At the beginning, it feel like you're going harder than me
Then you stepped back on this shit, girl, you hit the Harden on me
Woah, woah, woah, woah
Woah, woah",https://open.spotify.com/track/2vy9Ry1TNjCD85TiCbTz0r,237,Drake
7am On Bridle Path,Certified Lover Boy,https://open.spotify.com/album/3SpBlxme9WbeQdI9kx7KAV,2021,98294043,"Yeah (Go Squad)
Ayy
Look
I wish everyone could tell me exactly what they need for me
The first second they speak to me, I'm not with all the secrecy
Secretly beefin' me behind closed doors
But playin' it peacefully for the streets to see
My nigga, have some decency
Don't move like a puto
Could at least keep it a buck like Antetokounmpo
I made north of the border like Vito Rizzuto
Throwin' parties in Miami, they lovin' us mucho
With the hoe ratio, I'm like David Caruso
There's a mad shortage of people givin' me kudos
I been doin' this since T-Pain was pourin' us Nuvo
You tell 'em I run the country, they'll say ""True though""
Papi chulo, grippin' culo
And I got the flows niggas steal like boot toes
You boys reachin' new lows
Lettin' me take the wrath of that Casper The Ghost shit
While you findin' all of the loopholes
You niggas move too cold
See the watch collection and assume I got time
'Cause of the ruby rose two-tone
I switch it to the one I call ""R.I.P. Nipsey""
'Cause I swear to God the bezel got 60 of them blue stones
Maybe I'm gettin' too stoned
Khaled cut 'em all before my tombstone
Here lies a nigga that never lied in his new song
Or any of his old songs
They sing them shits like folk songs
Kumbaya, boom-ba-ye
Know the owl stay on me
Bad bitches tryna come through and lay on me
Tryna get the earl grey on me
But I ain't really into talkin' names
Only tee you're getting from me is one for the walk of shame
Heart is on my sleeve and my body is in the hall of fame
High fashion and my life is full of climaxes
And my wishes come through without blowin' eye lashes
Up in 'Bron crib, fishbowl wineglasses
That's how we passin' time
Hunnid thousand on the line
At the table playin' banker, shows a natural nine
It never happens half the time
My losing nights are still a vibe
That's the things I accept
You over there in denial, we not neck and neck
It's been a lot of years since we seen you comin' correct
Man fuck a ""Respectfully"", I just want my respect
They tried to label me mean, I say what I mean
People that could've stayed on the team
They played in-between
Clouds is hanging over you now, 'cause I'm reigning supreme
Some of these niggas say what they mean, it ain't what it seems
Had to pull my niggas out the mud like I'm trainin' Marines
You niggas hot to them little kids, you ain't famous to me
Told you I'm aimin' straight for the head, not aiming to please
I can give a fuck about who designing your sneakers and tees
Have somebody put you on a Gildan, you play with my seed
Trust me, there's some shit you really gotta come see to believe
That's why your people not believers, they all leavin' ya
That's why you buyin' into the hype that the press feedin' ya
You know the fourth level of jealousy is called media
Isn't that an ironic revelation?
Get that address to your driver, make it your destination
'Stead of just a post out of desperation
This me reachin' the deepest state of my meditation
Why you over there tryna impress the nation?
Minds runnin' wild with the speculation
Why the fuck we peacemakin' doin' the explanations
If we just gon' be right back in that bitch without hesitation?
But let me digress on behalf of the association
I'll play it cool with you then mark a nigga like Copenhagen
See they gettin' loose with the line like open cages
In the La Ferrari, my emotions racin', dancin' out a condo, ocean bathin
Niggas textin' ""Bro"", but we are not in no close relation
I was down to give these niggas credit, but hold the payment
Somehow I'm the greatest in the game, to my own amazement
The greatest in the world, there's no debatin'
You boys 'bout to wheel me to the feet like we rollerbladin'
Far as the ""Drake era"", man we in the golden ages
Look at the total wages
And look at the heroes fallin' from grace in their older ages
If we talkin' top three
Then you been slidin' the third like stolen bases
Toss around Rollies with frozen faces
They used to tell me back in the day ""Boy, you're going places""
Never understood where I could really take it
Yo",https://open.spotify.com/track/42m3eP1JJhtzffal9B136J,239,Drake
