SongName,AlbumName,AlbumLink,Year,Runtime,PlayCount,Lyrics,SongLink
Jail,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,4:57,"72,151,979","Take what you want
Take everything
Take what you want
Take what you want
Better that I change my number, so you can't explain
Violence in the night, violence in the night
Priors, priors, do you have any priors?
Well, that one time, I'll be honest
I'll be honest, we all liars, let it go
I'll be honest, we all liars
I'll be honest, we all liars
I'm pulled over and I got priors
Guess we going down, guess who's going to jail?
Guess who's going to jail tonight?
Guess who's going to jail tonight?
Guess who's going to jail tonight?
God gon' post my bail tonight
Don't you curse at me on text, why you try to hit the flex?
I hold up, like, ""What?"" I scroll, I scroll up like, ""Next""
Guess who's getting 'exed? Like, next
Guess who's getting 'exed?
You made a choice, that's yo' bad, single life ain't so bad
But we ain't finna go there, something's off, I'll tell you why
Guess who's going to jail tonight?
What a grand plan to sell you out
I could scream and shout, let it out
I'll be honest, we all liars
I'll be honest, we all liars
I'm pulled over and I got priors
Guess we going down, guess who's going to jail tonight?
Guess who's going to jail tonight?
Guess who's going to jail tonight?
Guess who's going to jail tonight?
God gon' post my bail tonight
God in my cell, that's my celly
Made in the image of God, that's a selfie
Pray five times a day, so many felonies
Who gon' post my bail? Lord, help me
Hol' up, Donda, I'm with your baby when I touch back road
Told him, ""Stop all of that red cap, we goin' home""
Not me with all of these sins, casting stones
This might be the return of The Throne (Throne)
Hova and Yeezus, like Moses and Jesus
You are not in control of my thesis
You already know what I think 'bout think pieces
'Fore you ask, he already told you who he think he is
Don't try to jail my thoughts and think pre-cents
I can't be controlled with programs and presets
Reset
On my cell, in my cell tonight
Don't have to see you to touch you
This is what braille look like, it's on sight, woo, woo, woo
If they take me to jail, call my girl, tell her, send my mail
We know what Hell look like, still, it's a hell of a life, yikes
Guess who's going to jail tonight?
Guess who's going to jail tonight?
Guess who's going to jail tonight?
God gon' post my bail tonight",https://open.spotify.com/track/0pZjPa9tKXRF3j4Y9IqhTJ
Remote Control,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,3:18,"74,726,435","Please don't ask again, who's up in the van?
They my only fans
I was in my hovercraft, had another laugh
How you roll with them? When you know I'm him
Got it on remote control
Got it on remote control
Got it on remote control, like a CEO
I thought you should know
On my Instagram, it get outta hand
Why you so mad?
♪
He got it on remote control, like a CEO
Feeling like the man, feeling like the man
I was in my hovercraft, floatin' down the path
God just grabbed my hand, had a bigger plan
He got this on remote control
He got it on remote control-'trol
Woah-woah, woah-woah
♪
I just, uh, I owe you a lot
I live on the Titanic (oh), I can rock your boat (Spider)
Hopping out the brand new Rolls (skrrt, skrrt)
Hopping out the brand new Rolls (skrrt, skrrt)
Jesus sent me brand new clothes (skrrt, skrrt)
Wrist still 32 below (yeah)
I want my mob ties to shine (hah)
I could caress your mind with the right time (time)
Don't you give your love up
This is the right sign (sign), sign (yeah)
I treat you lovely and righteous and kind (hah)
And we'll be messing with another 'til we die (yeah)
I'd give you kids at the drop off a dime (dime)
Oh-woah, told the - fold my clothes (fold my clothes)
Take it to the light like a strobe (yeah)
Taking me to court like O (taking me to court like OJ)
Paparazzi sleep at my door
I just thought that you should know (sleep at my door)
I get frozen like the North Pole
Don't you freeze up on a pole
He got this on remote control like a sink in gold
He got it, no fight, no more meds, twilight in the game
He got it on my other craft, have another laugh
Pop on a handstand, twilight in the man
He got it on remote control
He got it on remote control
He got it on remote control, like that's to know
Should know
Ooh, ha-ha-ha, mmh, splendid
Simply delicious, oh, ha-ha-ha
I am the Glob-glo-gab-galab
The shwabble-dabble-wabble-gabble flibba blabba blab",https://open.spotify.com/track/5dLAbJZQpnyClhMI84oyOU
Heaven and Hell,Donda,https://open.spotify.com/album/5CnpZV3q5BcESefcB3WJmz,2021,2:25,"103,834,760","Children growing, women producing
Men go work and some go stealing
Everyone's got to make a living
♪
No more promos, no more photos
No more logos, no more chokeholds
We on Bezos, we get payrolls
Trips to Lagos, connect like LEGOs
Make this final, make this, my eyes closed
Burn false idols, Jesus disciples
I can feel your pain now, I done bled my vein out
New level the game now, simulation changed
No more problems, no more argue
No more askin', ""Who really arе you?""
I know the real you, you know we feel you
You know Hе hears you, you know we with you
Straight from Beirut, Chicago, Beirut
You cray? We cray too
You pray? We pray too
Never too late for Him to save you
This yo' movie 'cause no one can play you
Devil, lay down, Devil, lay down
This that level, make devils pray, now
Hold up, no peace, hold up, police
Don't call police, just stay focused
Pray for new life, pray for new breath
Hey, Lord, make sure it's safe for who is left
Know you can't find a place to rest
Know the Lord my bulletproof vest
When we survive, know that we blessed
Save my people through the music
Let it grrat, let it grrat, grrat
Let it grrat, grrat, grrat, grrat, grrat
Let it grrat, grrat, grrat
Let it grrat, let it grrat, grrat
Let it grrat, grrat, grrat, grrat, grrat
Let it grrat",https://open.spotify.com/track/2Y40huo5ewaKYxsFintYtF
Never Abandon Your Family,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,3:27,"8,776,394","Two lessons that he passed along to his children
The first is that, no matter what, you never abandon your family
The second was that, no matter what, you love unconditionally
It is that kind of love that made my father the kind of father
And the kind of man he is
He vowed that he would never walk away from his family
And he never has
You know why my spirit's calling
Darkness can't take light from me
Haven't you gone far enough?
Sacrificed the ones you love
Gave up on your sanity
Like some twisted fantasy
What would I say to everything
Your actions cost everything
My, my, my family
My family, I'm losing my family
I'm losing my family
♪
Losing my family
♪
Cried out to you in my sleep, you thought it was a dream
""Why won't you answer me? I'm in the room""
""Tell mom you're sorry"", she's screaming at me
""Daddy, how could you leave? Daddy, how could you leave?""
""Come back tonight, daddy, please, come back tonight, daddy, please""
""Daddy, how could you leave? Daddy, how could you leave?""
She don't know what this means, ""How'd you become so mean?""
I wish I never screamed, alcohol when you breathe
These things, these things, these things, these things, they sting
""Daddy promise you'll stay, don't you love me? Love me""
Two lessons that he passed along to his children
The first is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
Is that, no matter what, you never abandon your family
It is that kind of love that made my father the kind of father
And the kind of man he is
He vowed that he would never walk away from his family
And he never has",https://open.spotify.com/track/2dz1JB89afkeSv509J5Po7
Jesus Lord,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,9:33,"4,655,964","Tell me if you know someone that needs (Jesus, Lord)
Now, we've been through a lot of things
Tell me if you know someone that needs (Jesus, Lord)
He lives in a lot of things
Tell me if you know someone that needs (Jesus, Lord)
Been through a lot of things
Tell me if you know someone that needs (Jesus, Lord)
Sittin' by myself, I'm just thinkin'
About all I've been through, I wish I was dreamin'
Man, it's hard to be an angel when you surrounded by demons (Jesus, Lord)
I watched so many people leave
I see 'em change by the season, that's mama's seasonin'
God got you, the devil's watchin', he just peekin' in
I know I made a promise that I'd never let the reaper in (Jesus)
But lately, I've been losin' all my deepest friends (Lord)
And lately, I've been swimmin' on the deepest end
It's just drugs, it ain't no hugs, it ain't no love there
You been down so much you don't even know what's upstairs
Suicidal thoughts got you wonderin' what's up there (Jesus, Lord)
And while I introduce the party, they say it's up there
Too many pills, so much potions, so much pain, too many emotions
And everything that you do good, it just go unnoticed (Jesus)
Then they tell you that you good and just stay focused (Lord)
Mama, you was the life of the party
I swear you brought life to the party
When you lost your life, it took the life out the party (Jesus)
That woman rode with me like a Harley (Lord)
Visions of my cousins in a cell really scarred me
Movin' to the hood was like signin' up for the army
'Cause they been killin' n- since n- was watchin' Barney (Jesus)
You want dreams to come true? But I have nightmares (Lord)
'Cause if that come to life, then I might not be right here
Been in the dark so long, don't know if the light here
But I'm just reachin' for the stars like Buzz Lightyear (Jesus)
And now I'm light years ahead of those nightmares (Lord)
I deaded those night terrors when the night clears
And if I talk to Christ, can I bring my mother back to life?
And if I die tonight, will I see her in the afterlife? (Jesus)
But back to reality where everything's a tragedy (Lord)
And better have a strategy or you could be a statistic
Little boy dies, he's just one of the mystic
And mama steady cryin' 'cause she really the victim (Jesus)
Now she's gettin' high and she's gettin' addicted (Lord)
And her older boy just stuck with the picture, painted vivid
That's a family portrait and her daughter just absorbed it
16, pregnant, baby daddy say she should abort it (Jesus)
But we can't afford it, so she decides to move forward (Lord)
Baby shower time, father didn't show up
Now she just feelin' nauseous like she finna throw up
The water flows down her legs, yeah, it's finna go up (Jesus)
A year done went by, her daughter just turned one (Lord)
And she's still dependent on her mom
Big brother in the streets, he went and bought him a gun
He want revenge 'cause the pain, feelin' numb (Jesus)
And her mom still doin' drugs 'cause that's the only time she feel loved (Lord)
But is it real love? Do the scars really heal up?
From all the pain that been built up, but they don't feel us (Jesus)
A week done flew by, big bro ridin' then he see the guys (Lord)
Left his little brother on the side, bleedin' from the side
He seein' red, it's like he's bleedin' through his eyes
To see him dead, the only thing that'll help the grievin' up inside (Jesus)
He even let him get they last meal (Lord)
He done with the streets after this, this his last kill
He gotta show him that it's that real
He ran up on him with the pipe like, ""N-, stand still"" (Jesus)
""You took my brother life, you made my mother cry"" (Lord)
""Tell me one reason I shouldn't send you up to Christ""
He said, ""Go 'head, take my life, I've seen everything but Christ""
The big bro just blacked out and all you seein' was the light (Jesus, Lord)
Tell me if you know someone that needs (Jesus, Lord)
Uh-huh, in the name of the true and living God
The beneficent, the merciful (Hallelujah)
Thank you for bringin' me up the rough side of the mountain like Ertuğrul (Jesus)
Every knee bowed and every tongue confessed and paid homage (Lord)
To the monk who visited Rothschilds like Thelonious did Pannonica (sheesh)
It's Jay Elec-entendre-nica comin' through your monitor
Back from the great beyond, the Son of Man and the son of Donda (Jesus)
I never rolled the GXSR or the R6 or the Honda (Lord)
But I flew my Ducati through North America like Wakanda
Earthquakes will strike this nation for what Bush did to Rwanda (facts)
What the Clintons did to Haiti and Downing Street did to Ghana
In Tenochtitlan they call me Terremoto, El Negro Loco (Jesus)
I shake the tectonic plates of the game if I lay one vocal (Lord)
The God is interstellar while you fellas remain local
My bars is like the pyramid temples of Pacal Votan (Jesus)
As sure as the DOJ confirmed Ezekiel's Wheel (Lord)
I could change the world like Yacub with two pieces of steel
My sword and my microphone, I swore to the Christ's throne
But when you great, they wanna say you took an L, José Castillo (Jesus)
I'm in the fight here, fight here, for what seemed like light years (Lord)
My rugged cross and thorny crowns squeeze out Christ tears
30 pieces of silver clout, my Pierre price tier
It's a war outside, it's a war outside (Jesus)
It's like the last days of Sodom and Gomorrah outside (Lord)
Tell me if you know someone that needs (Jesus, Lord)
We've been through a lot of things
Tell me if you know someone that needs (Jesus, Lord)
He lives in a lot of things
Tell me if you know someone that needs (Jesus, Lord)
Been through a lot of things
Tell me if you know someone that needs (Jesus, Lord)
What up, Ye? This Larry Hoover Jr.
First and foremost, I wanna thank you
For taking the fight for my father to the Oval Office
You might not have been the only one that could've did that
But you were the one that did do that
And with your assistance
We can continue to let the world take part in this fight
You know to me it kinda feels like, me, my mother, my brothers
And my kids have all been incarcerated through this journey
And we haven't even been to jail
We've been looked at and treated as criminals, for being a part of this family
My father's truth and the reality that he raised me in
Is that he wanted to make a change in this community
'Cause the conditions in this capitalist society
Is what made him, and it's what made the children of today
After 25 years of bein' locked down, 23 and 1
My father has not called any shots
From one of the most secure and segregated prisons in the world
And will not, once released
Call any of the shots for the Gangster Disciples
If my father's intentions were to lead us to death, destruction
Into the hell that he has had to live in for the past 26 years
Man, he would be dead to me
I didn't sign up for that
I didn't stay on this journey this long for that
All my life, man, I've been waitin' for my father to come home
They told me when I graduate eighth grade, he would be home
Then they told me when I graduate from high school, he would be home
I went away to Morris Brown, I graduated and he still ain't home
Now I'm a adult, and my daughter went away to college and graduated
He still not home
Now even more than that, my son
He graduated eighth grade and we still waitin'
Matter of fact, he hasn't hugged
Kissed, or touched any of his grandchildren
And they haven't been able to touch they grandfather
Even though it is not seen that way for some of us
But for many of us, Larry Hoover is a beacon of hope for his community
Who deserves to breathe free air
Free my father (Jesus), Mr. Larry Hoover Sr. (Lord)",https://open.spotify.com/track/7ArMa3vL5il1ngyxkEFQh0
Remote Control,Donda,https://open.spotify.com/album/5CnpZV3q5BcESefcB3WJmz,2021,3:18,"74,726,435","Please don't ask again, who's up in the van?
They my only fans
I was in my hovercraft, had another laugh
How you roll with them? When you know I'm him
Got it on remote control
Got it on remote control
Got it on remote control, like a CEO
I thought you should know
On my Instagram, it get outta hand
Why you so mad?
♪
He got it on remote control, like a CEO
Feeling like the man, feeling like the man
I was in my hovercraft, floatin' down the path
God just grabbed my hand, had a bigger plan
He got this on remote control
He got it on remote control-'trol
Woah-woah, woah-woah
♪
I just, uh, I owe you a lot
I live on the Titanic (oh), I can rock your boat (Spider)
Hopping out the brand new Rolls (skrrt, skrrt)
Hopping out the brand new Rolls (skrrt, skrrt)
Jesus sent me brand new clothes (skrrt, skrrt)
Wrist still 32 below (yeah)
I want my mob ties to shine (hah)
I could caress your mind with the right time (time)
Don't you give your love up
This is the right sign (sign), sign (yeah)
I treat you lovely and righteous and kind (hah)
And we'll be messing with another 'til we die (yeah)
I'd give you kids at the drop off a dime (dime)
Oh-woah, told the - fold my clothes (fold my clothes)
Take it to the light like a strobe (yeah)
Taking me to court like O (taking me to court like OJ)
Paparazzi sleep at my door
I just thought that you should know (sleep at my door)
I get frozen like the North Pole
Don't you freeze up on a pole
He got this on remote control like a sink in gold
He got it, no fight, no more meds, twilight in the game
He got it on my other craft, have another laugh
Pop on a handstand, twilight in the man
He got it on remote control
He got it on remote control
He got it on remote control, like that's to know
Should know
Ooh, ha-ha-ha, mmh, splendid
Simply delicious, oh, ha-ha-ha
I am the Glob-glo-gab-galab
The shwabble-dabble-wabble-gabble flibba blabba blab",https://open.spotify.com/track/45N9i9QraLWD6GW7xBqxnx
Donda Chant,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,0:52,"29,397,309","Donda, Donda
Donda
Donda, Donda, Donda, Donda Donda
Donda, Donda, Donda, Donda, Donda
Donda, Donda, Donda, Donda, Donda
Donda
Donda, Donda, Donda, Donda, Donda
Donda, Donda
Donda, Donda, Donda, Donda, Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda
Donda, Donda, Donda, Donda, Donda
Donda, Donda
Donda, Donda, Donda, Donda, Donda
Donda, Donda
Donda",https://open.spotify.com/track/3xQTo7wPYHZtFbHAoygz2c
Keep My Spirit Alive,Donda (Deluxe),https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,2021,3:41,"67,874,611","Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh
Keep my spirit alive
Keep my spirit alive, alive
More than anything
You can take it all, but the Lord on my side
Spirit won't die, yeah
Oh-oh-oh, my life
Is in his hands, so I don't stress, I pray and strategize
Yo, flushed the work just in time and they raided
Thank God (thank God)
Screamin' through the GT roof like ""-, we done made it""
Thank God (thank God)
Hundred round drum didn't jam when my shooter tried to spray it
Thank God (thank God, brr)
Drop a thousand grams, got 2000 grands, we'll be waiting
Thank God (thank God)
I was facing 15 and I beat it (and I beat it)
Just spent about 20 up at Neimans (up at Neimans)
Did 200 in a demon (in a demon, skrrt)
I'm the illest - and I mean it (and I mean it)
My homie dropping bodies for no reason (boom, boom, boom, boom, boom)
Now his kids see him on the weekends (argh)
Got the baking soda for the remix (remix)
Millionaires on, I can see it
More than anything
You can take it all, but the Lord on my side
Spirit won't die-ie
Oh-oh-oh, my life, yeah
Is in his hands, so I don't stress, I pray and strategize
Yeah, don't hate me 'cause my heart is full of love
No weapon formed against me 'cause I'm covered in the blood
Laying in the hospital when I got shot, fam
Mama prayed for me, said she left it in God's hands, yeah
So I'ma leave it in God's hands
Everything I'm doing now is God's plan
Doctor said I wouldn't walk no more, now I stand
Then I ran, here I am, Machine
Keep my spirit alive
More than anything
You can take it all, but the Lord on my side
Well, between a mix of bad schools with the fast-food
Bad-had tools and a bad mood
If you don't turn to a Lil Gotti
They gon' drain all the strength in your lil' body
They turned me into a Lil Gotti, uh, yeah
Not Wakanda, but Wakanda is kinda like what we 'bout to make
And who gon' make it? Kan', duh
Who the squad? Donda
Who the mom? Donda
Who can see? Don, duh, get Don C
Who needs practice? I don't do rehearsals
And I don't do commercials 'cause they too commercial
Give it all to God and let Jesus reimburse you
She said, ""You in the studio with who? I'ma hurt you""
How I'm 42 and you got a curfew?
How nerves dictate how they gon' curve you?
Quiet all the cordialness
We walk in God's spiritual ordinance
We know the blacks, the orphans, refused to be runaways
Rebel, renegade, must stay paid
More than anything
You can take it all, but the Lord on my side
Spirit won't die-ie
Oh-oh-oh, my life, yeah
Is in his hands, so I don't stress, I pray and strategize",https://open.spotify.com/track/5zO3iS6KgrXA20ZXc9zMdI
KEYS TO MY LIFE,VULTURES 1,https://open.spotify.com/album/4DOsPwJtokv6HEifZ6t5j6,2024,2:54,"45,838,125","Slow down
Slow down, you on your way to an overdose
Plus, these texts gettin' way too emoji-nal
Way too much time alone
Told the guys that you know I'm headed home, I got a trauma bond
Look at what I stumbled on
Another nigga chillin' on your couch with pajamas on
Thought I was the only one
How dare you have a nigga in your house eatin' Papa Johns?
Where you get that money from?
Lookin' at how far we come, I bought your first Vacheron
Guess we had an awesome run
Ever since I lost my mom, you was like my foster mom
Hold me like your only son
Hold me like the homies in the Chi' when they hold they guns
Hold me like a trophy in the sky when they know they won
Wasn't it always this way?
Wasn't it always this way?
Puttin' it all on display
Usin' up all your sick days
Put up with all my mistakes
Listen to all my mixtapes
'Posed to be always this way
'Posed to be always this way
Couldn't it all be so simple?
I could've used that last part for the intro
How it sound when you got Yeezy over Timbo?
From Uptown, but now she rockin' Yeezys over Timbos
Like you don't see me beatin' on your window
Like Chief Keef in the kitchen with the BDs and the endo
But that was me when I was burnin' CDs for my friends though
Now, I can't just take it on the chin like Jay Leno
Now, everybody want the info
These bitches want the pin code, these niggas swear we kinfolk
In a Benzy with a Gen-Z gettin' gentle
If I gotta pay for it, I'ma drive it like a rental
You already know my M.O.
Is you ready for the Venmo? You already know my demo
You already know I'm impulsive
And another baby is my end goal
♪
I wanna give you keys to my life, to my life, to my life, uh
I wanna give you keys to my life, to my life, to my life, yeah (ah-hahahaha)
I wanna give you keys to my life, to my life, to my life, yeah",https://open.spotify.com/track/4iVmy1j5C3XNxpN11RXRaO
Ok Ok,Donda,https://open.spotify.com/album/5CnpZV3q5BcESefcB3WJmz,2021,3:24,"64,788,685","Okay, now they got me, wanna rap again
Heal the wound and then you stab me in my back again (uh)
You the type to play the joke and try to hide your hand (uh)
Not the type to come around and try to play your friend
You the type to cut the grass and snake your bestest man
I'm the type to close the deal and cut my n- in
See me in person, I look like a ghost (brrrr)
See me in person, I look like a ghost (bow!)
You wanna come and then play with the G.O.A.T (bow!)
You wanna come and then play with the G.O.A.T
All you rap n- sound like me, can't tell who is who
You got no real identity, can't tell you from you
Price went up (yeah), angel investor (yeah)
Price went up (uh), angel investor (yeah)
Okay, okay, I'm not okay
Think they're good? It's not okay
Okay, okay, not okay (uh)
Think you're good, get out the way (uh)
Who said I did what? What did they do?
Why the hell you hatin' so damn hard? Someone must pay you
They don't keep me 'round 'cause I'm straight truth
My dawg locked up had more home runs than Babe Ruth
Had them chickens cleanin' my house, I told them, ""Be of use"" (brrr)
If I see disloyalty, then we gon' cut 'em loose (yeah)
Have my hands 'round her neck, grip tight like a noose (hee)
Tell you a story with a bad ending 'cause I'm not a Seuss (yah)
Passin' around d- to the thugs for an immunity boost (go)
Double cup filled to the top with the serenity juice (yes, sir)
Moment of silence, R.I.P to Juice (hey)
If they say it's up, it's up, I don't need the truce (now)
Everything I do is solely for the broken youth (sheesh, yes)
I just took her over the mountain with my index (wow)
She told me to go to hell like I ain't been yet
And I still put in overtime like I ain't win yet
Okay, okay, I'm not okay
Think you're good? It's not okay
Okay, okay, not okay
Think you're good, get out the way
It's been plenty times you closed the door on me
That s- really show me how much you say you a bro to me
Showed you love and you constantly cold-shouldered me
But ain't no goin' back to fixin' up, that's the older me, yeah
I'm done with all the fake s-, I had enough of that, yeah
I done had too many n- stab me in the back (yeah, yeah)
They say they with you, but they really puttin' on a act
That's when s- hit the fan and, all of sudden, all the facts show
You gotta chin up and show a n- tough love
Let 'em go without you just to show 'em what it was
We was so close, you would've thought we was blood
We got the same pain, we come from the mud
I swear this shit make me wanna put my all in it, yeah
You can hear the pain 'cause I put my heart in it, yeah
Most of these n- ain't real, they don't wanna see me winnin', no
Most of these n- ain't real, they don't wanna see me winnin', no
But it's okay, we gon' be okay
Only show up when we cut the cake (oh, yeah)
Showin' love, but we okay (we okay)
Find God 'fore it's too late",https://open.spotify.com/track/5LuXsO34x6KVlL8OWsxRqk
SLIDE,VULTURES 2,https://open.spotify.com/album/5RV2TNyjylqWJNxQyHBTeJ,2024,3:17,"33,931,548","Pretty girl, all she ever do is take selfies
So she only fuckin' with a nigga 'cause I'm wealthy
Back when I was broke, I couldn't find no one to help me
Now it ain't a motherfuckin' thing they can tell me (get up)
Ye got the rhythm, make the ladies go brazy
Dolla got the stroke, make her wanna have my babies
Wheezy got a baddie on the couch with him right now
If that pussy good, I'ma put her on the flight
On sight, when I see you, it's on sight
When ya man ain't loving you right, somebody else will
And I might be that somebody else, for real
Tonight, tell him you ain't comin' home tonight
And you won't be alone, no lie
You know I'ma slide, slide, slide (get up)
Slide in, slide in, would you ride?
Baby, would you ride with me? (Get up)
Slide in, slide in, would you ride?
Baby, would you ride for me? (Get up)
She know what I like, got me in a twilight
Headed to the high-rise, cruisin' like Eyes Wide Shut
But I slide in it like a drive-by
The industry don't like me, tell them pussy niggas likewise (get up)
They tried to hit me with the cyanide, nice try
If you play with one of my guys, it's gon' be a homicide twice
We gon' paint the city red, it's tie-dye, ask Ty (get up)
Addicted to the nightlife, jumping off a jet, skydive
Your life a movie, mine a sci-fi (get up)
Told her friends she a ten, I lied
Really, she in the high-fives (get up)
Slide in, slide in, would you ride?
Baby, would you ride with me? (Get up)
Slide in, slide in, would you ride?
Baby, would you ride for me? (Get up)
♪
Baby, would you ride with me? (Get up)
♪
Baby, would you ride with me? (Get up)
♪
(Ge-ge-ge-ge-ge-ge-ge-ge-ge-ge-get up)",https://open.spotify.com/track/5MGMXOhVvwzCjFgdQsFokR
Everything We Need,JESUS IS KING,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9,2019,1:56,"93,544,185","We began after the storm inside
Lay the land, it's just the morning light
(Ooh-ooh, ooh)
(Ooh-ooh, ooh-ooh)
Switch your, switch your attitude
Go 'head, level up yourself
This that different latitude
(Ooh-ooh, ooh-ooh)
Life too short, go spoil yourself
Feel that feel, enjoy yourself
'Cause we have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need
We began after the storm inside
Lay the land, it's just the morning light
♪
Switch my, switch my attitude
I'm so, I'm so radical
All these people mad at dude
This for who it matter to
What if Eve made apple juice?
You gon' do what Adam do?
Or say, ""Baby, let's put this back on the tree""
'Cause we have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need (Ooh-ooh, ooh-ooh)
We have everything we need
We began after the storm inside
Lay the land, it's just the morning light",https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP
BEG FORGIVENESS,VULTURES 1,https://open.spotify.com/album/4DOsPwJtokv6HEifZ6t5j6,2024,6:08,"51,739,024","You've gone too far
You've gone too far, and you should hang your head in shame
For these wounds, I cannot stay, you've gone too far
You've gone too far
Wide awake and I can't hear my heartbeat
Hope it cradles me and rocks my heart to sleep
Protector in the light and a stranger in the dark, you don't say anything more
Bound by suffocatin' secrets, I must keep
You've gone too far
You've gone too far, and you should hang your head in shame
For these wounds, I cannot stay, you've gone too far
You've gone too far
Sum of all the parts that you have taken
Are a fraction of the parts that make me whole
For he was stronger than I was, but it's strength you can't sustain
Do not come to give me counsel, you should beg forgiveness of me
You should beg forgiveness
You should beg forgiveness
You should beg forgiveness
You should beg forgiveness of me
Wide awake and I can't hear my heartbeat
Hope it cradles me and rocks my heart to sleep
Protector in the light and a stranger in the dark, he don't say anything more
Bound by suffocatin' secrets, I must keep
You've gone too far
You've gone too far, and you should hang your head in shame
For these wounds, I cannot stay, you've gone too far
You've gone too far
Sum of all the parts that you have taken
Are a fraction of the parts that make me whole
For he was stronger than I was, but it's strength you can't sustain
Do not come to give me counsel, you should beg forgiveness of me
You should beg forgiveness
You should beg forgiveness
You should beg forgiveness
You should beg forgiveness of me
Fuck it up one time
I know what you want, I'm readin' the signs
Don't let your moment pass you by
Don't let your moment pass you by
Had to go in my whole life
A hunnid percent covered in ice
Put down your phone, cut off the lights, lights
Cut off the lights, covered in ice
And if I go tonight, know that I lived a lovely life
Just make sure my kids are right and it is alright
And if I go tonight, just know I lived a lovely life
Tell my kids to live they life how they wanna live they life
♪
Forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness, beg forgiveness
Beg forgiveness
Say you wanna make amends before I go (beg forgiveness, beg forgiveness)
Now you wanna put your heart on the line (beg forgiveness, beg forgiveness)
God knows the way you are, I will wait (beg forgiveness)
I will wait, I will wait, I will wait, I will wait
I will wait, I will wait
I will wait, I will wait
I will wait, don't wait, I will wait (forgiveness, beg forgiveness)
I will wait, I will wait (beg forgiveness, beg forgiveness, beg forgiveness)
I will wait
Now you wanna be so sad
Wanna be with me so bad after drivin' me so mad
Yeah, you know, I'm still suffocatin' on your every lie (forgiveness, beg forgiveness)
Yeah, you know, I'm still wakin' up with murder on my mind (beg forgiveness, beg forgiveness, beg forgiveness)
Yeah, you know, I'm still suffocatin' on your every lie
Yeah, you know, I'm still wakin' up with murder on my mind (beg forgiveness, beg forgiveness)
And you know
Beg forgiveness, beg forgiveness (oh-ah-ah)
Beg forgiveness, beg forgiveness (oh-ah-ah)
Beg forgiveness, beg forgiveness (oh-ah-ah)
Beg forgiveness (oh-ah-ah)
Beg forgiveness",https://open.spotify.com/track/2anbsZVE7y9yhI4KD7QYI0
